evidence_id,run_id,evaluation_scope,true_label,window_ordinal,window_start_h,window_end_h,source_sha256,source_manifest_sha256,signature_path,signature_bytes,signature_sha256,signature_dimension
FINAL-EVD-0072,test-primary-F1-r03,primary,F1,8,60.0,65.0,a76959418ae410d7b4ffec8c3f3027ffc36ed467bdf45ff83cbf63af7d706e97,d0166b88390543ce3aea054ef700e3557e6fd54a77114f6ab18b367417141041,signatures/FINAL-EVD-0072.signature.csv,4244,a49dd6fcd346058ae26728afc4f424abceb55052de1a7a0b6ff4433c8ddd6cdb,697
FINAL-EVD-0073,test-primary-F1-r04,primary,F1,1,25.0,30.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0073.signature.csv,4142,e472271180b9bf86a081cdae8431d41da7ece3589b01352d25da9ecb7ace82cd,697
FINAL-EVD-0074,test-primary-F1-r04,primary,F1,2,30.0,35.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0074.signature.csv,4154,344b5384f8d9da7a6803fee6dbd1ae4eb3db116f292179e91d4ee91297022af6,697
FINAL-EVD-0075,test-primary-F1-r04,primary,F1,3,35.0,40.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0075.signature.csv,4204,56062c8aa440b5654fefeeb42b5947ea964e0875c0b8fafdeb7b7505c5d41cd1,697
FINAL-EVD-0076,test-primary-F1-r04,primary,F1,4,40.0,45.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0076.signature.csv,4216,ed0498b61443e23d1e4b7a9846de3cfb0dc8a08fd3339584a57f8f4728485a43,697
FINAL-EVD-0077,test-primary-F1-r04,primary,F1,5,45.0,50.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0077.signature.csv,4232,dbd9540ed6dd8526e2aa0100c24ac578871f1d93ac86b4a84097947f92442d29,697
FINAL-EVD-0078,test-primary-F1-r04,primary,F1,6,50.0,55.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0078.signature.csv,4240,ecfb21061dd9abd1f9687627dfcaaf546264efa61f5c5d15b16bb7a198e68fe4,697
FINAL-EVD-0079,test-primary-F1-r04,primary,F1,7,55.0,60.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0079.signature.csv,4240,ecfb21061dd9abd1f9687627dfcaaf546264efa61f5c5d15b16bb7a198e68fe4,697
FINAL-EVD-0080,test-primary-F1-r04,primary,F1,8,60.0,65.0,61259d1a9774f480769192d3737cfcb33e986bf51684f60a5527caadc97f73eb,c753c06b2f6a58b7abce5ea0bb81099c517ff123add1cb470b94224762f04862,signatures/FINAL-EVD-0080.signature.csv,4244,f23a53af3ad0803a09a537401a88a19afd11e04f5d416446bd6aebaebd4bc9b4,697
FINAL-EVD-0081,test-primary-F1-r05,primary,F1,1,25.0,30.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0081.signature.csv,4142,8fb6a273cff7c4f4b28ff6a907ef29c1e19ef4c4d079cf34afddcb2edc570da0,697
FINAL-EVD-0082,test-primary-F1-r05,primary,F1,2,30.0,35.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0082.signature.csv,4152,3cad975165e1fb64de26a8e0a488cfcd75156866cde4e598cf3cb237c8e86313,697
FINAL-EVD-0083,test-primary-F1-r05,primary,F1,3,35.0,40.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0083.signature.csv,4200,12c4f1eda6edd8d1f96f2748be1f91cb540d2ad57aea61db74eb3d21b0d7234b,697
FINAL-EVD-0084,test-primary-F1-r05,primary,F1,4,40.0,45.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0084.signature.csv,4218,788c0c4edbf28f0e220c56b52f1d636e108179189348c9bfdcbd615bcdee853b,697
FINAL-EVD-0085,test-primary-F1-r05,primary,F1,5,45.0,50.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0085.signature.csv,4236,f9c3ddc9c3e74dbeca81c6a337d82625e9a5cd413cbc284cb686ddb847052f1f,697
FINAL-EVD-0086,test-primary-F1-r05,primary,F1,6,50.0,55.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0086.signature.csv,4240,47b7e5277d65a3f1601c37f2e1ee7d8c121ed3beae841bed9c15ce544ca9646b,697
FINAL-EVD-0087,test-primary-F1-r05,primary,F1,7,55.0,60.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0087.signature.csv,4240,ecfb21061dd9abd1f9687627dfcaaf546264efa61f5c5d15b16bb7a198e68fe4,697
FINAL-EVD-0088,test-primary-F1-r05,primary,F1,8,60.0,65.0,2f1702b1da7434468756288390eca981a63f2a0e8c067d7f03432a9193a2a824,718605ea0fbc7b2a4c1ed2ff0737fe20ef66719dfbc5ef807cf93d2eaf81c3b0,signatures/FINAL-EVD-0088.signature.csv,4244,f23a53af3ad0803a09a537401a88a19afd11e04f5d416446bd6aebaebd4bc9b4,697
FINAL-EVD-0089,test-primary-F1-r06,primary,F1,1,25.0,30.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0089.signature.csv,4142,14ff3651af953329d31863ade2ce327405242799c4dab3915de9ca7bbfa9253a,697
FINAL-EVD-0090,test-primary-F1-r06,primary,F1,2,30.0,35.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0090.signature.csv,4150,c78d49ee68570d5f8b3811cc5315570df97239f9c76d11b0841450dad975aeb2,697
FINAL-EVD-0091,test-primary-F1-r06,primary,F1,3,35.0,40.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0091.signature.csv,4196,b3edbc77056eff5ac03864dc582fffcf39dcef4ad925408b37d6aa330f8518e9,697
FINAL-EVD-0092,test-primary-F1-r06,primary,F1,4,40.0,45.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0092.signature.csv,4216,c609bb63e7daa07d88143c9bf84d8f905df42a349bd343c755811d4a22b2e3cb,697
FINAL-EVD-0093,test-primary-F1-r06,primary,F1,5,45.0,50.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0093.signature.csv,4232,c02171e6a3124dc40fc384ff0dc632b0e3fa16be7b7de0f29804e5ce4129d3f9,697
FINAL-EVD-0094,test-primary-F1-r06,primary,F1,6,50.0,55.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0094.signature.csv,4238,dfe53db45ef9396ded457532322301c021ecde27fa36f535c8cf204f7f1b71ce,697
FINAL-EVD-0095,test-primary-F1-r06,primary,F1,7,55.0,60.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0095.signature.csv,4240,ecfb21061dd9abd1f9687627dfcaaf546264efa61f5c5d15b16bb7a198e68fe4,697
FINAL-EVD-0096,test-primary-F1-r06,primary,F1,8,60.0,65.0,75999b9b6fcb877a4601b4aec9639f3522f5af975783319a9e7824b02befe241,ad4720298ae75e824437097e9b5546f13a5bf6a855dcc903c4b76f7534d55a24,signatures/FINAL-EVD-0096.signature.csv,4244,34b3d660dac8ecc9f731aec760f340c40f6584f6889e827e255593cd62fbfda2,697
FINAL-EVD-0097,test-primary-F1-r07,primary,F1,1,25.0,30.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0097.signature.csv,4142,de4d45c7da16610261c5d0eee41061e6c85a399015cdd224df2d646426f9740c,697
FINAL-EVD-0098,test-primary-F1-r07,primary,F1,2,30.0,35.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0098.signature.csv,4148,af00f23175fddd968e24415573bde0f23f162e310ba0a10e42b9af0f51e53f73,697
FINAL-EVD-0099,test-primary-F1-r07,primary,F1,3,35.0,40.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0099.signature.csv,4202,66dc7b088422f1cc7d47c5c99a36e5949d1fb2d1cc6d3fdb6456e03483f9e923,697
FINAL-EVD-0100,test-primary-F1-r07,primary,F1,4,40.0,45.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0100.signature.csv,4214,7751951113d80ffaeb68bc731fcc60f58e4eeb7fd14c4592c5f7019f198f4890,697
FINAL-EVD-0101,test-primary-F1-r07,primary,F1,5,45.0,50.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0101.signature.csv,4236,4d9689e7186a5b5c0aa2dc61ce4cc9038ff03e6b43c815704f59e448a0cb8414,697
FINAL-EVD-0102,test-primary-F1-r07,primary,F1,6,50.0,55.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0102.signature.csv,4240,ecfb21061dd9abd1f9687627dfcaaf546264efa61f5c5d15b16bb7a198e68fe4,697
FINAL-EVD-0103,test-primary-F1-r07,primary,F1,7,55.0,60.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0103.signature.csv,4242,8ccae042dec67036062a08a165fb6aadcc034e4d42e74608f676b71760bc9589,697
FINAL-EVD-0104,test-primary-F1-r07,primary,F1,8,60.0,65.0,87879a2ffb79cf967caa2d8746b600c01020121636301398e004e89ba960914a,8f7bb8128ccc937126086bbcab771ae053ecad94a8f263f6daa8f79821b2d56d,signatures/FINAL-EVD-0104.signature.csv,4244,f23a53af3ad0803a09a537401a88a19afd11e04f5d416446bd6aebaebd4bc9b4,697
FINAL-EVD-0105,test-primary-F1-r08,primary,F1,1,25.0,30.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0105.signature.csv,4142,71507de8721ffa7c2ba8f3c44cee1e054c904aaca5b0087cdd4dc627ddabe252,697
FINAL-EVD-0106,test-primary-F1-r08,primary,F1,2,30.0,35.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0106.signature.csv,4152,aebdb63e989a2ecbe429be66d8fdde1ac7e423d920305d5133904b4effe3ff73,697
FINAL-EVD-0107,test-primary-F1-r08,primary,F1,3,35.0,40.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0107.signature.csv,4198,39f6f643ae19455db00e5b6bb640f6433b7c0412133460fbb3b794d848ee1cf9,697
FINAL-EVD-0108,test-primary-F1-r08,primary,F1,4,40.0,45.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0108.signature.csv,4224,205ee1104eaca582424428c4d15b68efadf62fd94aadbd6c4cc7b46396defaa4,697
FINAL-EVD-0109,test-primary-F1-r08,primary,F1,5,45.0,50.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0109.signature.csv,4226,4e193e03bade4f83bb1c925c03e2350e030d2656160cec0d51e320a957978975,697
FINAL-EVD-0110,test-primary-F1-r08,primary,F1,6,50.0,55.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0110.signature.csv,4240,ecfb21061dd9abd1f9687627dfcaaf546264efa61f5c5d15b16bb7a198e68fe4,697
FINAL-EVD-0111,test-primary-F1-r08,primary,F1,7,55.0,60.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0111.signature.csv,4242,e64216efb8f667ad6b33d7366089d3595a4cc1c36a06b4ededa694dca6a0060e,697
FINAL-EVD-0112,test-primary-F1-r08,primary,F1,8,60.0,65.0,46a3034291241633daee5a538b97b7a096c69d4efeaad97ec0115542ea87aacd,3e853ba75dce42df2dd6b107072b3cc48a4bc20486715e114086e546eed5e417,signatures/FINAL-EVD-0112.signature.csv,4242,e64216efb8f667ad6b33d7366089d3595a4cc1c36a06b4ededa694dca6a0060e,697
FINAL-EVD-0113,test-primary-F10-r01,primary,F10,1,25.0,30.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0113.signature.csv,4248,48cfcd439fffd7317dffc42221a50674515a65ffcc7805898e4942c6a8dfa37e,697
FINAL-EVD-0114,test-primary-F10-r01,primary,F10,2,30.0,35.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0114.signature.csv,4248,48cfcd439fffd7317dffc42221a50674515a65ffcc7805898e4942c6a8dfa37e,697
FINAL-EVD-0115,test-primary-F10-r01,primary,F10,3,35.0,40.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0115.signature.csv,4248,013d09f4b6c8bfebafe8975efd72fce338cf8229b3e1dead1a2ca8005811815a,697
FINAL-EVD-0116,test-primary-F10-r01,primary,F10,4,40.0,45.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0116.signature.csv,4248,48cfcd439fffd7317dffc42221a50674515a65ffcc7805898e4942c6a8dfa37e,697
FINAL-EVD-0117,test-primary-F10-r01,primary,F10,5,45.0,50.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0117.signature.csv,4248,d5f6958be0b0b938893cabe1615634b6771425d2c40821c6f8126a020776b683,697
FINAL-EVD-0118,test-primary-F10-r01,primary,F10,6,50.0,55.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0118.signature.csv,4248,013d09f4b6c8bfebafe8975efd72fce338cf8229b3e1dead1a2ca8005811815a,697
FINAL-EVD-0119,test-primary-F10-r01,primary,F10,7,55.0,60.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0119.signature.csv,4248,d5f6958be0b0b938893cabe1615634b6771425d2c40821c6f8126a020776b683,697
FINAL-EVD-0120,test-primary-F10-r01,primary,F10,8,60.0,65.0,56738321a452e56eef6c8a5f081b01c9857e4a0b7cd0e467eddf67ac8f018edb,121741bf7e8253a5fcfeef3992999ff0bb54b754ea259265e0cd7e0703f6134e,signatures/FINAL-EVD-0120.signature.csv,4250,0440c586e0706b1edd77002e077b7ed20cb620774f0a11233cbd2d75be7a0645,697
FINAL-EVD-0121,test-primary-F10-r02,primary,F10,1,25.0,30.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0121.signature.csv,4248,cfce251ef510da78e65069cc5e61af896144d77417370483d71071ec7490413e,697
FINAL-EVD-0122,test-primary-F10-r02,primary,F10,2,30.0,35.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0122.signature.csv,4248,cfce251ef510da78e65069cc5e61af896144d77417370483d71071ec7490413e,697
FINAL-EVD-0123,test-primary-F10-r02,primary,F10,3,35.0,40.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0123.signature.csv,4248,569150dd167a9794830e71e6548484ae2b14d000107c1a29d047c24481855f54,697
FINAL-EVD-0124,test-primary-F10-r02,primary,F10,4,40.0,45.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0124.signature.csv,4250,0440c586e0706b1edd77002e077b7ed20cb620774f0a11233cbd2d75be7a0645,697
FINAL-EVD-0125,test-primary-F10-r02,primary,F10,5,45.0,50.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0125.signature.csv,4248,48cfcd439fffd7317dffc42221a50674515a65ffcc7805898e4942c6a8dfa37e,697
FINAL-EVD-0126,test-primary-F10-r02,primary,F10,6,50.0,55.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0126.signature.csv,4244,138ccd6ef6c4d8cbaa757c091999987d05a4f9f68831d0ea9dafda0f24c2bf28,697
FINAL-EVD-0127,test-primary-F10-r02,primary,F10,7,55.0,60.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0127.signature.csv,4246,18684197ec0cf4b9efc8a67f07beeb288327f849612bc24ed17b4d6f32eeea92,697
FINAL-EVD-0128,test-primary-F10-r02,primary,F10,8,60.0,65.0,2c9c69a936b60438bbf23ca75e88e540bfc3a217e9e161e8ada350861ec7ad27,556abcbc4d50dadef838a2219ef40426af9b1a817c0e582528ce90bd2bd476ba,signatures/FINAL-EVD-0128.signature.csv,4246,bc21b069c5bb7e7db4525794040dee96390ec5869c6a80959c0070e93caf5499,697
FINAL-EVD-0129,test-primary-F10-r03,primary,F10,1,25.0,30.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0129.signature.csv,4252,76ea81e38b4df3b6cc2624eb7ed88827fc42fa52f431b7fdac7edf9789c1a5c5,697
FINAL-EVD-0130,test-primary-F10-r03,primary,F10,2,30.0,35.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0130.signature.csv,4248,aafb430c4330709192792128b8d1c4c399e5a8bd25f1c18155b117c289891d97,697
FINAL-EVD-0131,test-primary-F10-r03,primary,F10,3,35.0,40.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0131.signature.csv,4248,cfce251ef510da78e65069cc5e61af896144d77417370483d71071ec7490413e,697
FINAL-EVD-0132,test-primary-F10-r03,primary,F10,4,40.0,45.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0132.signature.csv,4248,42ed2c8ff4dd14f1a98844512459bb60bb3ce2e8d759e2bc966e21aae952d3a6,697
FINAL-EVD-0133,test-primary-F10-r03,primary,F10,5,45.0,50.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0133.signature.csv,4248,fe15ff7daa7d0ee11cd5ffe58150358c924f3c1f79dba760eb44a381fe1e4a39,697
FINAL-EVD-0134,test-primary-F10-r03,primary,F10,6,50.0,55.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0134.signature.csv,4248,5c4fe0acea235c74c7339784a54e8ad8576aab335e13e4ea078cabad494216b4,697
FINAL-EVD-0135,test-primary-F10-r03,primary,F10,7,55.0,60.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0135.signature.csv,4250,8a6fcec0359b810f177a27da956f201cced726a907731ea33e1ca112df5ba2f6,697
FINAL-EVD-0136,test-primary-F10-r03,primary,F10,8,60.0,65.0,8d4f60627e40e5a23c08f05aa24b24cb1237f60584da93cea3a1fa15fa2ee52c,3a77cb12512dbf463cc16876b4f2e73be946ea3e9f0077a965dda5b716e24dbe,signatures/FINAL-EVD-0136.signature.csv,4248,d5f6958be0b0b938893cabe1615634b6771425d2c40821c6f8126a020776b683,697
FINAL-EVD-0137,test-primary-F10-r04,primary,F10,1,25.0,30.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0137.signature.csv,4248,013d09f4b6c8bfebafe8975efd72fce338cf8229b3e1dead1a2ca8005811815a,697
FINAL-EVD-0138,test-primary-F10-r04,primary,F10,2,30.0,35.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0138.signature.csv,4248,46fbb5afe8f02e2f70eeccdf8cf1a02367783600ee3d61c50f4351b3e466ed74,697
FINAL-EVD-0139,test-primary-F10-r04,primary,F10,3,35.0,40.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0139.signature.csv,4248,cfce251ef510da78e65069cc5e61af896144d77417370483d71071ec7490413e,697
FINAL-EVD-0140,test-primary-F10-r04,primary,F10,4,40.0,45.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0140.signature.csv,4248,cfce251ef510da78e65069cc5e61af896144d77417370483d71071ec7490413e,697
FINAL-EVD-0141,test-primary-F10-r04,primary,F10,5,45.0,50.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0141.signature.csv,4248,013d09f4b6c8bfebafe8975efd72fce338cf8229b3e1dead1a2ca8005811815a,697
FINAL-EVD-0142,test-primary-F10-r04,primary,F10,6,50.0,55.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0142.signature.csv,4248,d5f6958be0b0b938893cabe1615634b6771425d2c40821c6f8126a020776b683,697
FINAL-EVD-0143,test-primary-F10-r04,primary,F10,7,55.0,60.0,ed0ebac19053a5578601373f52ae2834f89135dc4a415c58cc946eb4ff3ccf5c,670392be501ac5b9e35d13c96f7d47f81b5ac1e7b95b65a2e3f987b7194d6d53,signatures/FINAL-EVD-0143.signature.csv,4246,18684197ec0cf4b9efc8a67f07beeb288327f849612bc24ed17b4d6f32eeea92,697
